,nmi,rand,sj,fs,method
33,0.9756327406790394,0.9949512172018565,29.0,0.9519055322742592,Infomap
34,0.8532216366369331,0.9607369517855452,104.0,0.808092812630267,Oslom
35,0.9822848070079093,0.9942881500426258,8.0,0.9830740332548523,Louvain
36,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Directed Louvain
37,0.8330410416179531,0.9336743393009377,125.0,0.789339466171863,Leiden
38,0.9597592418393874,0.9912285687221748,53.0,0.9153123343373527,Infomap
39,0.8645452111356895,0.9657383726437436,89.0,0.8314931886727545,Oslom
40,0.9955146420123288,0.9989390925452306,2.0,0.9957314019669362,Louvain
41,0.9906643818857105,0.9973003694231315,4.0,0.9914625166082559,Directed Louvain
42,0.8940719438811715,0.9524012503552145,84.0,0.8609096464234637,Leiden
43,0.9813711780283058,0.9959552903286918,23.0,0.9623315358511829,Infomap
44,0.8353519192253782,0.9579710144927536,114.0,0.7927712291187374,Oslom
45,0.9778217171043762,0.9932556597518233,10.0,0.9788704246523858,Louvain
46,0.9624056817465506,0.9911243724542955,32.0,0.947382560077878,Directed Louvain
47,0.9252856445797418,0.9807994695462727,52.0,0.9064364349326905,Leiden
