,fs,rand,method
71,0.7001901408895159,0.9074926588993086,Leiden
72,0.6569318825859853,0.8914369612579331,Leiden
73,0.7164455383684272,0.9119730984181111,Leiden
74,0.6409456694515002,0.8649805816046225,Leiden
75,0.6507539871013969,0.8902908023112628,Leiden
76,0.6625832217945046,0.8907549493227243,Leiden
77,0.6754666194342734,0.894496542578384,Leiden
78,0.6518617172487109,0.8881595150137349,Leiden
79,0.6307874881025426,0.8768589561428437,Leiden
80,0.6361107250013471,0.8809510277540968,Leiden
81,0.7067958357448832,0.906412806668561,Leiden
82,0.671256615622608,0.8923936724448234,Leiden
83,0.6203574677798239,0.8789618262764043,Leiden
84,0.6245974799086322,0.8790944397082505,Leiden
85,0.6621372814505013,0.888254238893625,Leiden
86,0.6623687897790387,0.8917400776735813,Leiden
87,0.64584741222547,0.8886141896372075,Leiden
88,0.6880504807266515,0.9035521454958795,Leiden
89,0.634217464716646,0.8814909538694706,Leiden
90,0.6476270164506078,0.8875532821824381,Leiden
91,0.6274253104508041,0.8811499479018661,Leiden
92,0.6903032931911132,0.9040541820592973,Leiden
93,0.6656029160797605,0.8884436866534051,Leiden
94,0.6240124505049319,0.8482239272520602,Leiden
95,0.6499930789435772,0.8894193426162735,Leiden
96,0.6459590415690822,0.8876195888983613,Leiden
97,0.6379742067764871,0.8800416785071516,Leiden
98,0.6406098946420857,0.8807142180543714,Leiden
99,0.6490267549243786,0.8840011366865586,Leiden
0,0.34259246509539365,0.8367244482333995,Infomap
1,0.3258912970976025,0.8353320071990149,Infomap
2,0.34259246509539365,0.8367244482333995,Infomap
3,0.34259246509539365,0.8367244482333995,Infomap
4,0.3406775015813326,0.8364213318177511,Infomap
5,0.33982557076126446,0.8366107795775313,Infomap
6,0.32536405152079323,0.8353983139149379,Infomap
7,0.32523627444430725,0.835388841526949,Infomap
8,0.32652906971923246,0.8359477124183006,Infomap
9,0.32793104892261615,0.8358814057023773,Infomap
10,0.34072000376426836,0.8364308042057402,Infomap
11,0.3483526547861242,0.8371980676328503,Infomap
12,0.3260189215019235,0.835341479587004,Infomap
13,0.32523627444430725,0.835388841526949,Infomap
14,0.3445378790977422,0.836904423605191,Infomap
15,0.34039234079431796,0.836184522118026,Infomap
16,0.34039234079431796,0.836184522118026,Infomap
17,0.32536405152079323,0.8353983139149379,Infomap
18,0.32536405152079323,0.8353983139149379,Infomap
19,0.32523627444430725,0.835388841526949,Infomap
20,0.34783613216890974,0.8372643743487733,Infomap
21,0.3260189215019235,0.835341479587004,Infomap
22,0.3256039372001759,0.835426731078905,Infomap
23,0.3258912970976025,0.8353320071990149,Infomap
24,0.3505500493450692,0.837747466136213,Infomap
25,0.32536405152079323,0.8353983139149379,Infomap
26,0.34039234079431796,0.836184522118026,Infomap
27,0.3316534149433767,0.8363834422657952,Infomap
28,0.34783613216890974,0.8372643743487733,Infomap
29,0.3406775015813326,0.8364213318177511,Infomap
30,0.32793104892261615,0.8358814057023773,Infomap
31,0.3296132815693393,0.8358340437624323,Infomap
32,0.3267336032887092,0.8356445960026522,Infomap
33,0.3280586518315721,0.8358908780903667,Infomap
34,0.3258912970976025,0.8353320071990149,Infomap
35,0.34783613216890974,0.8372643743487733,Infomap
36,0.32523627444430725,0.835388841526949,Infomap
37,0.32536405152079323,0.8353983139149379,Infomap
38,0.34783613216890974,0.8372643743487733,Infomap
39,0.32536405152079323,0.8353983139149379,Infomap
40,0.3424670233367521,0.8367149758454107,Infomap
41,0.35067539425258565,0.8377569385242019,Infomap
42,0.32536405152079323,0.8353983139149379,Infomap
43,0.34259246509539365,0.8367244482333995,Infomap
44,0.35067539425258565,0.8377569385242019,Infomap
45,0.32536405152079323,0.8353983139149379,Infomap
46,0.34783613216890974,0.8372643743487733,Infomap
47,0.3477105423808012,0.8372549019607842,Infomap
48,0.32523627444430725,0.835388841526949,Infomap
49,0.3424670233367521,0.8367149758454107,Infomap
50,0.3280586518315721,0.8358908780903667,Infomap
51,0.32523627444430725,0.835388841526949,Infomap
52,0.3258912970976025,0.8353320071990149,Infomap
53,0.3483526547861242,0.8371980676328503,Infomap
54,0.34259246509539365,0.8367244482333995,Infomap
55,0.3477105423808012,0.8372549019607842,Infomap
56,0.3406775015813326,0.8364213318177511,Infomap
57,0.32523627444430725,0.835388841526949,Infomap
58,0.3373331089022465,0.8362413564459601,Infomap
59,0.34055195520742454,0.8364118594297623,Infomap
60,0.34259246509539365,0.8367244482333995,Infomap
61,0.32536405152079323,0.8353983139149379,Infomap
62,0.34259246509539365,0.8367244482333995,Infomap
63,0.34259246509539365,0.8367244482333995,Infomap
64,0.3406775015813326,0.8364213318177511,Infomap
65,0.34039234079431796,0.836184522118026,Infomap
66,0.3371038140445264,0.8361371601780809,Infomap
67,0.32536405152079323,0.8353983139149379,Infomap
68,0.32523627444430725,0.835388841526949,Infomap
69,0.3290251636914266,0.8369517855451358,Infomap
70,0.34259246509539365,0.8367244482333995,Infomap
71,0.34055195520742454,0.8364118594297623,Infomap
72,0.32523627444430725,0.835388841526949,Infomap
73,0.3260189215019235,0.835341479587004,Infomap
74,0.3280586518315721,0.8358908780903667,Infomap
75,0.32793104892261615,0.8358814057023773,Infomap
76,0.34055195520742454,0.8364118594297623,Infomap
77,0.3260189215019235,0.835341479587004,Infomap
78,0.34259246509539365,0.8367244482333995,Infomap
79,0.3280586518315721,0.8358908780903667,Infomap
80,0.34783613216890974,0.8372643743487733,Infomap
81,0.34055195520742454,0.8364118594297623,Infomap
82,0.32793104892261615,0.8358814057023773,Infomap
83,0.3406775015813326,0.8364213318177511,Infomap
84,0.32523627444430725,0.835388841526949,Infomap
85,0.34051786434941134,0.8361939945060151,Infomap
86,0.34051786434941134,0.8361939945060151,Infomap
87,0.322100775317519,0.8352467557071137,Infomap
88,0.32536405152079323,0.8353983139149379,Infomap
89,0.32895571918174404,0.8358908780903667,Infomap
90,0.34055195520742454,0.8364118594297623,Infomap
91,0.3483526547861242,0.8371980676328503,Infomap
92,0.3424670233367521,0.8367149758454107,Infomap
93,0.32523627444430725,0.835388841526949,Infomap
94,0.3431082528868671,0.8366581415174765,Infomap
95,0.32523627444430725,0.835388841526949,Infomap
96,0.3505500493450692,0.837747466136213,Infomap
97,0.34783613216890974,0.8372643743487733,Infomap
98,0.32793104892261615,0.8358814057023773,Infomap
99,0.32895571918174404,0.8358908780903667,Infomap
0,0.6231848310650924,0.879473335227811,Oslom
1,0.6462795922344065,0.885071516529317,Oslom
2,0.613525585251875,0.8813678128256133,Oslom
3,0.6008665056699256,0.8688358435161503,Oslom
4,0.6480629359011446,0.8857440560765368,Oslom
5,0.6252696665551539,0.8784503173249976,Oslom
6,0.6272857811882332,0.8812636165577341,Oslom
7,0.6084970384224484,0.8772283792744149,Oslom
8,0.6159832008062062,0.8753907360045468,Oslom
9,0.6513586289534998,0.8813772852136024,Oslom
10,0.6478151183633398,0.878753433740646,Oslom
11,0.5988782752756256,0.8675949606895899,Oslom
12,0.6393842992878993,0.8809699725300748,Oslom
13,0.6257584724885474,0.8777683053897887,Oslom
14,0.6275291046338501,0.8797101449275362,Oslom
15,0.6314842520237275,0.878867102396514,Oslom
16,0.6303341686501926,0.8844179217580752,Oslom
17,0.6107445915827485,0.8759874964478545,Oslom
18,0.6584080283799892,0.8838685232547125,Oslom
19,0.6276918775390256,0.880477408354646,Oslom
20,0.6249539724707238,0.8788292128445583,Oslom
21,0.6007098499604536,0.8715544188689968,Oslom
22,0.6213798171807597,0.8760159136118215,Oslom
23,0.6004382279087542,0.8718291181206781,Oslom
24,0.6352769936631921,0.8792649426920527,Oslom
