,fs,rand,method
27,0.5539090608197209,0.8934669124082331,infomap
28,0.5728741794514657,0.8896263423976278,infomap
29,0.5790599340155589,0.8848570340091229,infomap
30,0.5732072683499202,0.8829439565078616,infomap
31,0.5719749656273069,0.9041607891187282,infomap
32,0.5731902307079165,0.8832734424068946,infomap
33,0.5716450891780163,0.8893174493672842,infomap
34,0.5658237711627839,0.8799209233842322,infomap
35,0.5837909660630167,0.908802421721358,infomap
36,0.5784434518836733,0.9059976730058381,infomap
37,0.5528859694468576,0.8786750548285129,infomap
38,0.5880720695731714,0.9172496164578205,infomap
39,0.5469156560877071,0.8788830428022778,infomap
40,0.5452028637092122,0.8992988128211201,infomap
41,0.5644485340346828,0.9090248247032053,infomap
42,0.552790205374735,0.8849352869101432,infomap
43,0.5843738077969104,0.9045994172218161,infomap
44,0.5784627486824788,0.8869822180578868,infomap
45,0.5424107343885847,0.8691076080353375,infomap
46,0.5518944844567535,0.8812882898652199,infomap
47,0.5778296337925792,0.8895872159471176,infomap
48,0.5450887397825124,0.8673983999341028,infomap
49,0.5854199331161213,0.9092142790951494,infomap
50,0.5746197878221386,0.902820193367037,infomap
51,0.5824509330952842,0.9139568167543579,infomap
52,0.547272136656514,0.8750054056280312,infomap
53,0.5798173041365527,0.9090165875557294,infomap
54,0.5537918889673268,0.8803533736267133,infomap
55,0.5219710834270093,0.7911553628978287,infomap
56,0.5372683515224982,0.8343159563843043,infomap
57,0.5512367554455386,0.895734187250955,infomap
58,0.5705405061202734,0.8802462907095274,infomap
59,0.5544245369026272,0.8969018029056539,infomap
60,0.5882464311810697,0.9151903295888635,infomap
61,0.5803109870333937,0.9148093615181063,infomap
62,0.5929569785074645,0.9183636906539265,infomap
63,0.5452232386624377,0.8731664624540523,infomap
64,0.5492721058463808,0.8766260643939006,infomap
65,0.5796396584670864,0.9153406575302971,infomap
66,0.5797928393501574,0.8850094212374258,infomap
67,0.5211446611255164,0.8285005302663688,infomap
68,0.5736805608606264,0.891936862264598,infomap
69,0.5701045996205084,0.8865435899547989,infomap
70,0.5593706316144424,0.9050318674642972,infomap
71,0.5709075877691506,0.878635928378003,infomap
72,0.5616766365272191,0.9098052944265402,infomap
73,0.5645349982443906,0.8825650477239733,infomap
74,0.5837001455562514,0.8950505040104613,infomap
75,0.5725608059623823,0.8829377786472545,infomap
76,0.570015388435505,0.8779851937274123,infomap
77,0.587252032848047,0.9071591107999302,infomap
78,0.5474556078493623,0.8275882661834209,infomap
79,0.5471347509908312,0.8807652310005045,infomap
80,0.5726263070609217,0.9143748519887562,infomap
81,0.5540424451678606,0.90903512113755,infomap
82,0.5914566462024566,0.9136005601260284,infomap
83,0.5743798144246247,0.8848261447060883,infomap
84,0.5686164374634317,0.9133987500128706,infomap
85,0.5691641402027503,0.9112982774065341,infomap
86,0.5818360618765624,0.9132051770471885,infomap
87,0.5812662489779857,0.9146940414534446,infomap
88,0.5527399141629334,0.8796799868205643,infomap
89,0.5805811998818914,0.8865683013972263,infomap
90,0.570808806212041,0.9077913118687,infomap
91,0.5528470440629447,0.8997497966454215,infomap
92,0.5719042003646155,0.8829583715159441,infomap
93,0.5500542941232524,0.8805840137560366,infomap
94,0.5830220238390671,0.9156371948394271,infomap
95,0.5854548979705169,0.9128097939683488,infomap
96,0.5712566954430067,0.8905653772098723,infomap
97,0.5653780648319288,0.9080095962768093,infomap
98,0.5813711822807537,0.9159049021323917,infomap
99,0.5553823969957682,0.8873240596781338,infomap
0,0.5850317214207169,0.9509477867814375,oslom
1,0.5788138232365839,0.9518600508643857,oslom
2,0.5923332611632339,0.9579555399964992,oslom
3,0.5895024139937325,0.9584888952955593,oslom
4,0.5733768983054919,0.954644206711216,oslom
5,0.5709326011914204,0.9520000823714749,oslom
6,0.5715307453923167,0.9593846850835557,oslom
7,0.5608852707755713,0.9476838170941404,oslom
8,0.570184836551779,0.9580379114712574,oslom
9,0.5727549749824248,0.9512525612380431,oslom
10,0.574570398838491,0.9498522461671524,oslom
11,0.5988180440384001,0.9607314586958537,oslom
12,0.5748500286727279,0.9509457274945687,oslom
13,0.5743501546203217,0.9526446391614585,oslom
14,0.5740123404882276,0.957978192152058,oslom
15,0.5589200191369629,0.9499860998136345,oslom
16,0.5772316099949287,0.9523666354341491,oslom
17,0.5861166993085051,0.9520680388381504,oslom
18,0.5728621545102363,0.9517797386764963,oslom
19,0.5691718553025303,0.9568249915054416,oslom
20,0.5889674758788443,0.9558035852184388,oslom
21,0.5760232183205204,0.9517509086603311,oslom
22,0.5692912296398336,0.9492159265246445,oslom
23,0.597545297712547,0.954306483664707,oslom
24,0.5848603482772905,0.9533159666807385,oslom
25,0.5734508606257954,0.9471339875001288,oslom
26,0.5848960096831123,0.9604472771079378,oslom
27,0.6039514641324414,0.9552537556244274,oslom
28,0.5649207200429165,0.9549695740365114,oslom
29,0.5791799246364366,0.9563698891074022,oslom
30,0.5757700646939755,0.9522101296321084,oslom
31,0.5666131501161589,0.9512402055168296,oslom
32,0.5701222622566264,0.9506388937510941,oslom
33,0.5750706373372481,0.9443024680553125,oslom
34,0.5602604213818492,0.9544423965980582,oslom
35,0.5755800438643753,0.9521092245755294,oslom
36,0.5807996069317546,0.9534683539090414,oslom
37,0.5831614802381416,0.9520042009452128,oslom
38,0.5893849764369458,0.9515717507027317,oslom
39,0.5670759619898416,0.9481801052295591,oslom
